state,districts,crop,year,area,production,yield
Tamil Nadu,Nagapattinam,Groundnut,2012,1730.0,4968.0,2.87
Tamil Nadu,Nagapattinam,Groundnut,2014,3.0,7.0,2.33
Tamil Nadu,Nagapattinam,Groundnut,2016,5.0,8.0,1.6
Tamil Nadu,Nagapattinam,Groundnut,2017,30.0,74.0,2.47
Tamil Nadu,Nagapattinam,Groundnut,2019,30.0,74.0,2.47
Tamil Nadu,Nagapattinam,Groundnut,2013,1812.0,5818.0,3.21
Tamil Nadu,Nagapattinam,Groundnut,2015,1740.0,6471.0,3.72
Tamil Nadu,Nagapattinam,Groundnut,2018,1942.0,4088.0,2.11
Tamil Nadu,Nagapattinam,Groundnut,2020,1479.0,4774.0,3.23
Tamil Nadu,Nagapattinam,Groundnut,2021,1467.0,5725.0,3.9
Tamil Nadu,Nagapattinam,Groundnut,2022,1481.0,5171.0,3.49
Tamil Nadu,Namakkal,Groundnut,2012,28686.0,39156.0,1.36
Tamil Nadu,Namakkal,Groundnut,2013,20802.0,39067.0,1.88
Tamil Nadu,Namakkal,Groundnut,2014,22936.0,49522.0,2.16
Tamil Nadu,Namakkal,Groundnut,2015,28063.0,47090.0,1.68
Tamil Nadu,Namakkal,Groundnut,2016,26091.0,16206.0,0.62
Tamil Nadu,Namakkal,Groundnut,2017,22715.0,48474.0,2.13
Tamil Nadu,Namakkal,Groundnut,2018,29736.0,42087.0,1.42
Tamil Nadu,Namakkal,Groundnut,2019,27547.0,57959.0,2.1
Tamil Nadu,Namakkal,Groundnut,2020,30181.0,43917.0,1.46
Tamil Nadu,Namakkal,Groundnut,2021,29256.0,60151.0,2.06
Tamil Nadu,Namakkal,Groundnut,2022,26211.0,50945.0,1.94
Tamil Nadu,Perambalur,Groundnut,2012,1481.0,3686.0,2.49
Tamil Nadu,Perambalur,Groundnut,2013,809.0,1790.0,2.21
Tamil Nadu,Perambalur,Groundnut,2014,660.0,1545.0,2.34
Tamil Nadu,Perambalur,Groundnut,2015,930.0,2023.0,2.18
Tamil Nadu,Perambalur,Groundnut,2016,751.0,1178.0,1.57
Tamil Nadu,Perambalur,Groundnut,2017,824.0,2027.0,2.46
Tamil Nadu,Perambalur,Groundnut,2018,367.0,797.0,2.17
Tamil Nadu,Perambalur,Groundnut,2019,768.0,1905.0,2.48
Tamil Nadu,Perambalur,Groundnut,2020,1525.0,3254.0,2.13
Tamil Nadu,Perambalur,Groundnut,2021,1051.0,2391.0,2.27
Tamil Nadu,Perambalur,Groundnut,2022,1140.0,2412.0,2.12
Tamil Nadu,Pudukkottai,Groundnut,2012,12303.0,24197.0,1.97
Tamil Nadu,Pudukkottai,Groundnut,2013,6191.0,11987.0,1.94
Tamil Nadu,Pudukkottai,Groundnut,2014,3796.0,11764.0,3.1
Tamil Nadu,Pudukkottai,Groundnut,2015,4540.0,11804.0,2.6
Tamil Nadu,Pudukkottai,Groundnut,2016,4035.0,7176.0,1.78
Tamil Nadu,Pudukkottai,Groundnut,2017,3928.0,6858.0,1.75
Tamil Nadu,Pudukkottai,Groundnut,2018,4563.0,8789.0,1.93
Tamil Nadu,Pudukkottai,Groundnut,2019,4554.0,10033.0,2.2
Tamil Nadu,Pudukkottai,Groundnut,2020,8221.0,14048.0,1.71
Tamil Nadu,Pudukkottai,Groundnut,2021,6190.0,9773.0,1.58
Tamil Nadu,Pudukkottai,Groundnut,2022,5683.0,10153.0,1.79
Tamil Nadu,Ramanathapuram,Groundnut,2012,3423.0,4285.0,1.25
Tamil Nadu,Ramanathapuram,Groundnut,2013,33.0,73.0,2.21
Tamil Nadu,Ramanathapuram,Groundnut,2019,1.0,2.0,2.0
Tamil Nadu,Ramanathapuram,Groundnut,2021,1.0,3.0,3.0
Tamil Nadu,Ramanathapuram,Groundnut,2022,87.0,184.0,2.11
Tamil Nadu,Ramanathapuram,Groundnut,2014,3107.0,7004.0,2.25
Tamil Nadu,Ramanathapuram,Groundnut,2015,3211.0,4364.0,1.36
Tamil Nadu,Ramanathapuram,Groundnut,2016,3121.0,1227.0,0.39
Tamil Nadu,Ramanathapuram,Groundnut,2017,2925.0,3223.0,1.1
Tamil Nadu,Ramanathapuram,Groundnut,2018,2877.0,2660.0,0.92
Tamil Nadu,Ramanathapuram,Groundnut,2020,3364.0,5904.0,1.76
Tamil Nadu,Ranipet,Groundnut,2020,8766.0,21828.0,2.49
Tamil Nadu,Ranipet,Groundnut,2021,7468.0,19919.0,2.67
Tamil Nadu,Ranipet,Groundnut,2022,8001.0,23359.0,2.92
Tamil Nadu,Salem,Groundnut,2012,17548.0,33902.0,1.93
Tamil Nadu,Salem,Groundnut,2013,15817.0,27911.0,1.76
Tamil Nadu,Salem,Groundnut,2014,17646.0,39546.0,2.24
Tamil Nadu,Salem,Groundnut,2015,18892.0,38672.0,2.05
Tamil Nadu,Salem,Groundnut,2016,14370.0,25287.0,1.76
Tamil Nadu,Salem,Groundnut,2017,13732.0,34920.0,2.54
Tamil Nadu,Salem,Groundnut,2018,17065.0,25948.0,1.52
Tamil Nadu,Salem,Groundnut,2019,16167.0,40320.0,2.49
Tamil Nadu,Salem,Groundnut,2020,20944.0,41237.0,1.97
Tamil Nadu,Salem,Groundnut,2021,20109.0,40543.0,2.02
Tamil Nadu,Salem,Groundnut,2022,18129.0,30771.0,1.7
Tamil Nadu,Sivaganga,Groundnut,2012,3510.0,8924.0,2.54
Tamil Nadu,Sivaganga,Groundnut,2013,2718.0,3965.0,1.46
Tamil Nadu,Sivaganga,Groundnut,2014,1693.0,2046.0,1.21
Tamil Nadu,Sivaganga,Groundnut,2015,1975.0,3413.0,1.73
Tamil Nadu,Sivaganga,Groundnut,2016,1931.0,1178.0,0.61
Tamil Nadu,Sivaganga,Groundnut,2017,2074.0,2478.0,1.19
Tamil Nadu,Sivaganga,Groundnut,2018,2005.0,1744.0,0.87
Tamil Nadu,Sivaganga,Groundnut,2019,1654.0,2385.0,1.44
Tamil Nadu,Sivaganga,Groundnut,2020,1930.0,4365.0,2.26
Tamil Nadu,Sivaganga,Groundnut,2021,1442.0,1928.0,1.34
Tamil Nadu,Sivaganga,Groundnut,2022,1049.0,1135.0,1.08
Tamil Nadu,Thanjavur,Groundnut,2012,6984.0,21672.0,3.1
Tamil Nadu,Thanjavur,Groundnut,2013,1112.0,3811.0,3.43
Tamil Nadu,Thanjavur,Groundnut,2014,517.0,1490.0,2.88
Tamil Nadu,Thanjavur,Groundnut,2015,1273.0,4175.0,3.28
Tamil Nadu,Thanjavur,Groundnut,2016,635.0,995.0,1.57
Tamil Nadu,Thanjavur,Groundnut,2017,1300.0,3198.0,2.46
Tamil Nadu,Thanjavur,Groundnut,2018,414.0,897.0,2.17
Tamil Nadu,Thanjavur,Groundnut,2019,900.0,2231.0,2.48
Tamil Nadu,Thanjavur,Groundnut,2020,1598.0,3407.0,2.13
Tamil Nadu,Thanjavur,Groundnut,2021,1017.0,4082.0,4.01
Tamil Nadu,Thanjavur,Groundnut,2022,605.0,1280.0,2.12
Tamil Nadu,The nilgiris,Groundnut,2013,4.0,9.0,2.25
Tamil Nadu,The nilgiris,Groundnut,2014,1.0,1.0,1.0
Tamil Nadu,The nilgiris,Groundnut,2015,4.0,9.0,2.25
Tamil Nadu,The nilgiris,Groundnut,2016,4.0,6.0,1.5
Tamil Nadu,The nilgiris,Groundnut,2017,5.0,12.0,2.4
Tamil Nadu,Theni,Groundnut,2012,1740.0,9071.0,5.21
Tamil Nadu,Theni,Groundnut,2013,1392.0,2849.0,2.05
Tamil Nadu,Theni,Groundnut,2014,1380.0,4864.0,3.52
Tamil Nadu,Theni,Groundnut,2015,2216.0,7519.0,3.39
Tamil Nadu,Theni,Groundnut,2016,1014.0,2582.0,2.55
Tamil Nadu,Theni,Groundnut,2017,1479.0,3208.0,2.17
Tamil Nadu,Theni,Groundnut,2018,1588.0,5277.0,3.32
Tamil Nadu,Theni,Groundnut,2019,1199.0,3511.0,2.93
Tamil Nadu,Theni,Groundnut,2020,1599.0,4209.0,2.63
Tamil Nadu,Theni,Groundnut,2021,1209.0,3580.0,2.96
Tamil Nadu,Theni,Groundnut,2022,985.0,2650.0,2.69
Tamil Nadu,Thenkasi,Groundnut,2020,494.0,1052.0,2.13
Tamil Nadu,Thenkasi,Groundnut,2021,564.0,1282.0,2.27
Tamil Nadu,Thenkasi,Groundnut,2022,566.0,1199.0,2.12
Tamil Nadu,Thiruvallur,Groundnut,2012,10232.0,46900.0,4.58
Tamil Nadu,Thiruvallur,Groundnut,2013,1976.0,6067.0,3.07
Tamil Nadu,Thiruvallur,Groundnut,2014,1142.0,4660.0,4.08
Tamil Nadu,Thiruvallur,Groundnut,2015,1144.0,5079.0,4.44
Tamil Nadu,Thiruvallur,Groundnut,2016,1292.0,2025.0,1.57
Tamil Nadu,Thiruvallur,Groundnut,2017,1211.0,2979.0,2.46
Tamil Nadu,Thiruvallur,Groundnut,2018,1405.0,3046.0,2.17
Tamil Nadu,Thiruvallur,Groundnut,2019,790.0,1958.0,2.48
Tamil Nadu,Thiruvallur,Groundnut,2020,1829.0,3901.0,2.13
Tamil Nadu,Thiruvallur,Groundnut,2021,1209.0,2748.0,2.27
Tamil Nadu,Thiruvallur,Groundnut,2022,1181.0,2500.0,2.12
Tamil Nadu,Thiruvarur,Groundnut,2012,3334.0,10729.0,3.22
Tamil Nadu,Thiruvarur,Groundnut,2017,160.0,394.0,2.46
Tamil Nadu,Thiruvarur,Groundnut,2018,9.0,20.0,2.22
Tamil Nadu,Thiruvarur,Groundnut,2019,114.0,283.0,2.48
Tamil Nadu,Thiruvarur,Groundnut,2020,460.0,980.0,2.13
Tamil Nadu,Thiruvarur,Groundnut,2021,255.0,580.0,2.27
Tamil Nadu,Thiruvarur,Groundnut,2022,380.0,804.0,2.12
Tamil Nadu,Thiruvarur,Groundnut,2013,3394.0,17733.0,5.22
Tamil Nadu,Thiruvarur,Groundnut,2014,1659.0,8210.0,4.95
Tamil Nadu,Thiruvarur,Groundnut,2015,2122.0,12068.0,5.69
Tamil Nadu,Thiruvarur,Groundnut,2016,2546.0,9349.0,3.67
Tamil Nadu,Thoothukudi,Groundnut,2012,512.0,1332.0,2.6
Tamil Nadu,Thoothukudi,Groundnut,2013,230.0,509.0,2.21
Tamil Nadu,Thoothukudi,Groundnut,2014,294.0,687.0,2.34
Tamil Nadu,Thoothukudi,Groundnut,2015,347.0,755.0,2.18
Tamil Nadu,Thoothukudi,Groundnut,2016,121.0,189.0,1.56
Tamil Nadu,Thoothukudi,Groundnut,2017,83.0,204.0,2.46
Tamil Nadu,Thoothukudi,Groundnut,2018,129.0,279.0,2.16
Tamil Nadu,Thoothukudi,Groundnut,2019,19.0,48.0,2.53
Tamil Nadu,Thoothukudi,Groundnut,2020,132.0,281.0,2.13
Tamil Nadu,Thoothukudi,Groundnut,2021,413.0,940.0,2.28
Tamil Nadu,Thoothukudi,Groundnut,2022,168.0,356.0,2.12
Tamil Nadu,Tiruchirappalli,Groundnut,2012,8482.0,21436.0,2.53
Tamil Nadu,Tiruchirappalli,Groundnut,2013,6509.0,14928.0,2.29
Tamil Nadu,Tiruchirappalli,Groundnut,2014,6220.0,13785.0,2.22
Tamil Nadu,Tiruchirappalli,Groundnut,2015,7062.0,14816.0,2.1
Tamil Nadu,Tiruchirappalli,Groundnut,2016,6229.0,6856.0,1.1
Tamil Nadu,Tiruchirappalli,Groundnut,2017,8281.0,23816.0,2.88
Tamil Nadu,Tiruchirappalli,Groundnut,2018,5144.0,16006.0,3.11
Tamil Nadu,Tiruchirappalli,Groundnut,2019,6382.0,14190.0,2.22
Tamil Nadu,Tiruchirappalli,Groundnut,2020,7685.0,18614.0,2.42
Tamil Nadu,Tiruchirappalli,Groundnut,2021,6691.0,7915.0,1.18
Tamil Nadu,Tiruchirappalli,Groundnut,2022,5278.0,7290.0,1.38
Tamil Nadu,Tirunelveli,Groundnut,2012,1233.0,3223.0,2.61
Tamil Nadu,Tirunelveli,Groundnut,2013,388.0,859.0,2.21
Tamil Nadu,Tirunelveli,Groundnut,2014,525.0,1228.0,2.34
Tamil Nadu,Tirunelveli,Groundnut,2015,817.0,1777.0,2.18
Tamil Nadu,Tirunelveli,Groundnut,2016,738.0,1157.0,1.57
Tamil Nadu,Tirunelveli,Groundnut,2017,267.0,657.0,2.46
Tamil Nadu,Tirunelveli,Groundnut,2018,488.0,1057.0,2.17
Tamil Nadu,Tirunelveli,Groundnut,2019,534.0,1325.0,2.48
Tamil Nadu,Tirunelveli,Groundnut,2020,144.0,307.0,2.13
Tamil Nadu,Tirunelveli,Groundnut,2021,211.0,479.0,2.27
Tamil Nadu,Tirunelveli,Groundnut,2022,95.0,202.0,2.13
Tamil Nadu,Tirupathur,Groundnut,2020,13622.0,28282.0,2.08
Tamil Nadu,Tirupathur,Groundnut,2021,12244.0,25891.0,2.11
Tamil Nadu,Tirupathur,Groundnut,2022,12605.0,27514.0,2.18
Tamil Nadu,Tiruppur,Groundnut,2012,5098.0,6386.0,1.25
Tamil Nadu,Tiruppur,Groundnut,2013,6568.0,7041.0,1.07
Tamil Nadu,Tiruppur,Groundnut,2014,5410.0,10579.0,1.96
Tamil Nadu,Tiruppur,Groundnut,2015,6275.0,10404.0,1.66
Tamil Nadu,Tiruppur,Groundnut,2016,5049.0,3459.0,0.69
Tamil Nadu,Tiruppur,Groundnut,2017,6663.0,15451.0,2.32
Tamil Nadu,Tiruppur,Groundnut,2018,6358.0,10040.0,1.58
Tamil Nadu,Tiruppur,Groundnut,2019,5788.0,5211.0,0.9
Tamil Nadu,Tiruppur,Groundnut,2020,6711.0,11384.0,1.7
Tamil Nadu,Tiruppur,Groundnut,2021,6853.0,9663.0,1.41
Tamil Nadu,Tiruppur,Groundnut,2022,6557.0,6937.0,1.06
Tamil Nadu,Tiruvannamalai,Groundnut,2012,56302.0,119302.0,2.12
Tamil Nadu,Tiruvannamalai,Groundnut,2013,33481.0,73220.0,2.19
Tamil Nadu,Tiruvannamalai,Groundnut,2014,39351.0,89616.0,2.28
Tamil Nadu,Tiruvannamalai,Groundnut,2015,41296.0,69997.0,1.7
Tamil Nadu,Tiruvannamalai,Groundnut,2016,33963.0,54545.0,1.61
Tamil Nadu,Tiruvannamalai,Groundnut,2017,33685.0,83808.0,2.49
Tamil Nadu,Tiruvannamalai,Groundnut,2018,34195.0,75715.0,2.21
Tamil Nadu,Tiruvannamalai,Groundnut,2019,42335.0,115077.0,2.72
Tamil Nadu,Tiruvannamalai,Groundnut,2020,58481.0,116896.0,2.0
Tamil Nadu,Tiruvannamalai,Groundnut,2021,49481.0,93251.0,1.88
Tamil Nadu,Tiruvannamalai,Groundnut,2022,41417.0,81133.0,1.96
Tamil Nadu,Vellore,Groundnut,2012,38849.0,82495.0,2.12
Tamil Nadu,Vellore,Groundnut,2013,30895.0,73949.0,2.39
Tamil Nadu,Vellore,Groundnut,2014,32394.0,85741.0,2.65
Tamil Nadu,Vellore,Groundnut,2015,31536.0,98203.0,3.11
Tamil Nadu,Vellore,Groundnut,2016,31504.0,73400.0,2.33
Tamil Nadu,Vellore,Groundnut,2017,26704.0,68095.0,2.55
Tamil Nadu,Vellore,Groundnut,2018,27755.0,69295.0,2.5
Tamil Nadu,Vellore,Groundnut,2019,30463.0,82218.0,2.7
Tamil Nadu,Vellore,Groundnut,2020,14583.0,39616.0,2.72
Tamil Nadu,Vellore,Groundnut,2021,14240.0,37943.0,2.66
Tamil Nadu,Vellore,Groundnut,2022,14944.0,40821.0,2.73
Tamil Nadu,Villupuram,Groundnut,2012,34034.0,92527.0,2.72
Tamil Nadu,Villupuram,Groundnut,2013,24051.0,56802.0,2.36
Tamil Nadu,Villupuram,Groundnut,2014,18527.0,45239.0,2.44
Tamil Nadu,Villupuram,Groundnut,2015,17310.0,38861.0,2.25
Tamil Nadu,Villupuram,Groundnut,2016,14026.0,27588.0,1.97
Tamil Nadu,Villupuram,Groundnut,2017,17842.0,50243.0,2.82
Tamil Nadu,Villupuram,Groundnut,2018,15911.0,46917.0,2.95
Tamil Nadu,Villupuram,Groundnut,2019,26786.0,61258.0,2.29
Tamil Nadu,Villupuram,Groundnut,2020,22626.0,49996.0,2.21
Tamil Nadu,Villupuram,Groundnut,2021,20799.0,51026.0,2.45
Tamil Nadu,Villupuram,Groundnut,2022,18388.0,36792.0,2.0
Tamil Nadu,Virudhunagar,Groundnut,2012,4520.0,5015.0,1.11
Tamil Nadu,Virudhunagar,Groundnut,2013,3297.0,4135.0,1.25
Tamil Nadu,Virudhunagar,Groundnut,2014,1584.0,2060.0,1.3
Tamil Nadu,Virudhunagar,Groundnut,2015,1681.0,3367.0,2.0
Tamil Nadu,Virudhunagar,Groundnut,2016,1723.0,1949.0,1.13
Tamil Nadu,Virudhunagar,Groundnut,2017,1479.0,1689.0,1.14
Tamil Nadu,Virudhunagar,Groundnut,2018,1626.0,2163.0,1.33
Tamil Nadu,Virudhunagar,Groundnut,2019,1422.0,2252.0,1.58
Tamil Nadu,Virudhunagar,Groundnut,2020,2590.0,4792.0,1.85
Tamil Nadu,Virudhunagar,Groundnut,2021,829.0,1560.0,1.88
Tamil Nadu,Virudhunagar,Groundnut,2022,1100.0,1427.0,1.3
Tamil Nadu,Ariyalur,Maize,2012,14743.0,35469.0,2.41
Tamil Nadu,Ariyalur,Maize,2013,17153.0,91257.0,5.32
Tamil Nadu,Ariyalur,Maize,2014,13599.0,133540.0,9.82
Tamil Nadu,Ariyalur,Maize,2015,16583.0,127357.0,7.68
Tamil Nadu,Ariyalur,Maize,2016,14975.0,59653.0,3.98
Tamil Nadu,Ariyalur,Maize,2017,12828.0,113387.0,8.84
Tamil Nadu,Ariyalur,Maize,2018,8078.0,41209.0,5.1
Tamil Nadu,Ariyalur,Maize,2019,14708.0,109629.0,7.45
Tamil Nadu,Ariyalur,Maize,2020,16845.0,55807.0,3.31
Tamil Nadu,Ariyalur,Maize,2021,15621.0,93389.0,5.98
Tamil Nadu,Ariyalur,Maize,2022,15676.0,101591.0,6.48
Tamil Nadu,Chengalpattu,Maize,2021,8.0,64.0,8.0
Tamil Nadu,Chengalpattu,Maize,2022,5.0,39.0,7.8
Tamil Nadu,Chengalpattu,Maize,2019,2.0,11.0,5.5
Tamil Nadu,Coimbatore,Maize,2012,4601.0,16919.0,3.68
Tamil Nadu,Coimbatore,Maize,2013,3082.0,20147.0,6.54
Tamil Nadu,Coimbatore,Maize,2014,2389.0,20838.0,8.72
Tamil Nadu,Coimbatore,Maize,2015,2040.0,14998.0,7.35
Tamil Nadu,Coimbatore,Maize,2016,1341.0,6106.0,4.55
Tamil Nadu,Coimbatore,Maize,2017,1587.0,14631.0,9.22
Tamil Nadu,Coimbatore,Maize,2018,928.0,7054.0,7.6
Tamil Nadu,Coimbatore,Maize,2019,714.0,6383.0,8.94
Tamil Nadu,Coimbatore,Maize,2020,1394.0,10148.0,7.28
Tamil Nadu,Coimbatore,Maize,2021,1082.0,8708.0,8.05
Tamil Nadu,Coimbatore,Maize,2022,1185.0,9235.0,7.79
Tamil Nadu,Cuddalore,Maize,2012,15171.0,23212.0,1.53
Tamil Nadu,Cuddalore,Maize,2013,18993.0,70767.0,3.73
Tamil Nadu,Cuddalore,Maize,2014,22403.0,155624.0,6.95
Tamil Nadu,Cuddalore,Maize,2015,21509.0,72550.0,3.37
Tamil Nadu,Cuddalore,Maize,2016,18545.0,30813.0,1.66
Tamil Nadu,Cuddalore,Maize,2017,17894.0,117080.0,6.54
Tamil Nadu,Cuddalore,Maize,2018,21407.0,115698.0,5.4
Tamil Nadu,Cuddalore,Maize,2019,22075.0,178907.0,8.1
Tamil Nadu,Cuddalore,Maize,2020,22985.0,102265.0,4.45
Tamil Nadu,Cuddalore,Maize,2021,23008.0,149624.0,6.5
Tamil Nadu,Cuddalore,Maize,2022,24865.0,146105.0,5.88
Tamil Nadu,Dharmapuri,Maize,2012,2503.0,8868.0,3.54
Tamil Nadu,Dharmapuri,Maize,2013,11967.0,81069.0,6.77
Tamil Nadu,Dharmapuri,Maize,2014,11980.0,76125.0,6.35
Tamil Nadu,Dharmapuri,Maize,2015,9036.0,53737.0,5.95
Tamil Nadu,Dharmapuri,Maize,2016,5659.0,23940.0,4.23
Tamil Nadu,Dharmapuri,Maize,2017,6531.0,54691.0,8.37
Tamil Nadu,Dharmapuri,Maize,2018,5796.0,31275.0,5.4
Tamil Nadu,Dharmapuri,Maize,2019,2280.0,16945.0,7.43
Tamil Nadu,Dharmapuri,Maize,2020,3270.0,23680.0,7.24
Tamil Nadu,Dharmapuri,Maize,2021,3854.0,27911.0,7.24
Tamil Nadu,Dharmapuri,Maize,2022,3854.0,23023.0,5.97
Tamil Nadu,Dindigul,Maize,2012,34325.0,119289.0,3.48
Tamil Nadu,Dindigul,Maize,2013,7330.0,43858.0,5.98
Tamil Nadu,Dindigul,Maize,2014,8400.0,71043.0,8.46
Tamil Nadu,Dindigul,Maize,2015,4825.0,47589.0,9.86
Tamil Nadu,Dindigul,Maize,2016,1367.0,7512.0,5.5
Tamil Nadu,Dindigul,Maize,2017,4596.0,42371.0,9.22
Tamil Nadu,Dindigul,Maize,2018,2054.0,15038.0,7.32
Tamil Nadu,Dindigul,Maize,2019,2396.0,21402.0,8.93
Tamil Nadu,Dindigul,Maize,2020,9594.0,69809.0,7.28
Tamil Nadu,Dindigul,Maize,2021,2916.0,23480.0,8.05
Tamil Nadu,Dindigul,Maize,2022,6033.0,47041.0,7.8
Tamil Nadu,Erode,Maize,2012,13955.0,64089.0,4.59
Tamil Nadu,Erode,Maize,2013,17068.0,105065.0,6.16
Tamil Nadu,Erode,Maize,2014,16734.0,110009.0,6.57
Tamil Nadu,Erode,Maize,2015,16077.0,117973.0,7.34
Tamil Nadu,Erode,Maize,2016,13596.0,48098.0,3.54
Tamil Nadu,Erode,Maize,2017,11636.0,77438.0,6.66
Tamil Nadu,Erode,Maize,2018,11001.0,92629.0,8.42
Tamil Nadu,Erode,Maize,2019,10459.0,83237.0,7.96
Tamil Nadu,Erode,Maize,2020,12227.0,120693.0,9.87
Tamil Nadu,Erode,Maize,2021,12399.0,115972.0,9.35
Tamil Nadu,Erode,Maize,2022,12842.0,105958.0,8.25
Tamil Nadu,Kallakurichi,Maize,2020,13738.0,114279.0,8.32
Tamil Nadu,Kallakurichi,Maize,2021,14229.0,111949.0,7.87
Tamil Nadu,Kallakurichi,Maize,2022,18577.0,141390.0,7.61
Tamil Nadu,Kanchipuram,Maize,2012,7.0,25.0,3.57
Tamil Nadu,Kanchipuram,Maize,2013,25.0,163.0,6.52
Tamil Nadu,Kanchipuram,Maize,2016,16.0,73.0,4.56
Tamil Nadu,Kanchipuram,Maize,2018,2.0,17.0,8.5
Tamil Nadu,Kanchipuram,Maize,2019,1.0,8.0,8.0
Tamil Nadu,Kanchipuram,Maize,2021,6.0,51.0,8.5
Tamil Nadu,Kanchipuram,Maize,2022,2.0,14.0,7.0
Tamil Nadu,Kanchipuram,Maize,2014,3.0,22.0,7.33
Tamil Nadu,Kanchipuram,Maize,2015,3.0,21.0,7.0
Tamil Nadu,Kanniyakumari,Maize,2014,12.0,105.0,8.75
Tamil Nadu,Kanniyakumari,Maize,2015,22.0,162.0,7.36
Tamil Nadu,Kanniyakumari,Maize,2016,23.0,105.0,4.57
Tamil Nadu,Kanniyakumari,Maize,2017,1.0,9.0,9.0
Tamil Nadu,Kanniyakumari,Maize,2018,3.0,25.0,8.33
Tamil Nadu,Kanniyakumari,Maize,2019,6.0,49.0,8.17
Tamil Nadu,Karur,Maize,2012,1239.0,4349.0,3.51
Tamil Nadu,Karur,Maize,2013,1458.0,9531.0,6.54
Tamil Nadu,Karur,Maize,2014,1171.0,10214.0,8.72
Tamil Nadu,Karur,Maize,2015,1561.0,11476.0,7.35
Tamil Nadu,Karur,Maize,2016,372.0,1694.0,4.55
Tamil Nadu,Karur,Maize,2017,354.0,3264.0,9.22
Tamil Nadu,Karur,Maize,2018,119.0,907.0,7.62
Tamil Nadu,Karur,Maize,2019,162.0,1441.0,8.9
Tamil Nadu,Karur,Maize,2020,312.0,2275.0,7.29
Tamil Nadu,Karur,Maize,2021,264.0,2135.0,8.09
Tamil Nadu,Karur,Maize,2022,117.0,910.0,7.78
Tamil Nadu,Krishnagiri,Maize,2012,981.0,3418.0,3.48
Tamil Nadu,Krishnagiri,Maize,2013,3280.0,21441.0,6.54
Tamil Nadu,Krishnagiri,Maize,2014,3273.0,28548.0,8.72
Tamil Nadu,Krishnagiri,Maize,2015,3103.0,22813.0,7.35
Tamil Nadu,Krishnagiri,Maize,2016,2467.0,11234.0,4.55
Tamil Nadu,Krishnagiri,Maize,2017,2357.0,21729.0,9.22
Tamil Nadu,Krishnagiri,Maize,2018,2570.0,19525.0,7.6
Tamil Nadu,Krishnagiri,Maize,2019,893.0,7429.0,8.32
Tamil Nadu,Krishnagiri,Maize,2020,900.0,5627.0,6.25
Tamil Nadu,Krishnagiri,Maize,2021,1218.0,7941.0,6.52
Tamil Nadu,Krishnagiri,Maize,2022,1191.0,9809.0,8.24
Tamil Nadu,Madurai,Maize,2012,7033.0,14740.0,2.1
Tamil Nadu,Madurai,Maize,2013,4660.0,18918.0,4.06
Tamil Nadu,Madurai,Maize,2014,3675.0,18453.0,5.02
Tamil Nadu,Madurai,Maize,2015,3909.0,26683.0,6.83
Tamil Nadu,Madurai,Maize,2016,2316.0,5295.0,2.29
Tamil Nadu,Madurai,Maize,2017,6099.0,41382.0,6.79
Tamil Nadu,Madurai,Maize,2018,4699.0,29776.0,6.34
Tamil Nadu,Madurai,Maize,2019,4622.0,27812.0,6.02
Tamil Nadu,Madurai,Maize,2020,10984.0,47299.0,4.31
Tamil Nadu,Madurai,Maize,2021,6158.0,33994.0,5.52
Tamil Nadu,Madurai,Maize,2022,11809.0,53142.0,4.5
Tamil Nadu,Mayiladuthurai,Maize,2020,33.0,237.0,7.18
Tamil Nadu,Mayiladuthurai,Maize,2021,25.0,200.0,8.0
Tamil Nadu,Mayiladuthurai,Maize,2022,8.0,66.0,8.25
Tamil Nadu,Nagapattinam,Maize,2012,30.0,104.0,3.47
Tamil Nadu,Nagapattinam,Maize,2013,19.0,124.0,6.53
Tamil Nadu,Nagapattinam,Maize,2017,1.0,9.0,9.0
Tamil Nadu,Nagapattinam,Maize,2019,24.0,218.0,9.08
Tamil Nadu,Nagapattinam,Maize,2014,29.0,217.0,7.48
Tamil Nadu,Nagapattinam,Maize,2015,7.0,48.0,6.86
Tamil Nadu,Nagapattinam,Maize,2016,5.0,6.0,1.2
Tamil Nadu,Nagapattinam,Maize,2018,14.0,97.0,6.93
Tamil Nadu,Namakkal,Maize,2012,8451.0,35427.0,4.19
Tamil Nadu,Namakkal,Maize,2013,4715.0,39255.0,8.33
Tamil Nadu,Namakkal,Maize,2014,4920.0,36839.0,7.49
Tamil Nadu,Namakkal,Maize,2015,3954.0,39726.0,10.05
Tamil Nadu,Namakkal,Maize,2016,4066.0,32763.0,8.06
Tamil Nadu,Namakkal,Maize,2017,2039.0,14318.0,7.02
Tamil Nadu,Namakkal,Maize,2018,6358.0,48313.0,7.6
Tamil Nadu,Namakkal,Maize,2019,1536.0,13726.0,8.94
Tamil Nadu,Namakkal,Maize,2020,3603.0,26219.0,7.28
Tamil Nadu,Namakkal,Maize,2021,3062.0,24653.0,8.05
Tamil Nadu,Namakkal,Maize,2022,5154.0,40183.0,7.8
Tamil Nadu,Perambalur,Maize,2012,45747.0,88756.0,1.94
Tamil Nadu,Perambalur,Maize,2013,45661.0,354692.0,7.77
Tamil Nadu,Perambalur,Maize,2014,34326.0,387605.0,11.29
Tamil Nadu,Perambalur,Maize,2015,50196.0,297813.0,5.93
Tamil Nadu,Perambalur,Maize,2016,43383.0,112468.0,2.59
